Repository,File Name,Class,Start Line,End Line,Displacement,Level
requests,models.py,Simple Atributte,759,759,15,A2
requests,models.py,Simple Atributte,798,798,15,A2
requests,models.py,Simple Atributte,921,921,8,A2
requests,models.py,Simple Atributte,924,924,15,A2
requests,models.py,Simple Atributte,941,941,19,A2
requests,models.py,Simple Atributte,91,91,21,A2
requests,models.py,Simple Atributte,97,97,8,A2
requests,models.py,Simple Atributte,104,104,15,A2
requests,models.py,Simple Atributte,210,210,24,A2
requests,models.py,Simple Atributte,304,304,8,A2
requests,models.py,Simple Atributte,372,372,8,A2
requests,models.py,Simple Atributte,373,373,8,A2
requests,models.py,Simple Atributte,374,374,8,A2
requests,models.py,Simple Atributte,375,375,8,A2
requests,models.py,Simple Atributte,376,376,8,A2
requests,models.py,Simple Atributte,377,377,8,A2
requests,models.py,Simple Atributte,383,383,8,A2
requests,models.py,Simple Atributte,393,393,38,A2
requests,models.py,Simple Atributte,402,402,11,A2
requests,models.py,Simple Atributte,403,403,12,A2
requests,models.py,Simple Atributte,411,411,15,A2
requests,models.py,Simple Atributte,428,428,14,A2
requests,models.py,Simple Atributte,434,434,12,A2
requests,models.py,Simple Atributte,479,479,21,A2
requests,models.py,Simple Atributte,627,627,31,A2
requests,models.py,Simple Atributte,628,628,12,A2
requests,models.py,Simple Atributte,630,630,12,A2
requests,models.py,Simple Atributte,632,632,42,A2
requests,models.py,Simple Atributte,705,705,23,A2
requests,models.py,Simple Atributte,715,715,8,A2
requests,models.py,Simple Atributte,720,720,15,A2
requests,models.py,Simple Atributte,721,721,12,A2
requests,models.py,Simple Atributte,731,731,27,A2
requests,models.py,Simple Atributte,763,763,15,A2
requests,models.py,Simple Atributte,851,851,12,A2
requests,models.py,Simple Atributte,853,853,11,A2
requests,models.py,Simple Atributte,860,860,36,A2
requests,models.py,Simple Atributte,864,864,34,A2
requests,models.py,Simple Atributte,883,883,21,A2
requests,models.py,Simple Atributte,911,911,11,A2
requests,models.py,Simple Atributte,913,913,15,A2
requests,models.py,Simple Atributte,943,943,15,A2
requests,models.py,Simple Atributte,947,947,11,A2
requests,models.py,Simple Atributte,948,948,23,A2
requests,models.py,Simple Atributte,972,972,33,A2
requests,models.py,Simple Atributte,1001,1001,17,A2
requests,models.py,Simple Atributte,1018,1018,22,A2
requests,models.py,Simple Atributte,1028,1028,21,A2
requests,models.py,Simple Atributte,1030,1030,18,A2
requests,models.py,Simple Atributte,1049,1049,15,A2
requests,models.py,Simple Atributte,1052,1052,31,A2
requests,models.py,Simple Atributte,101,101,12,A2
requests,models.py,Simple Atributte,102,102,12,A2
requests,models.py,Simple Atributte,198,198,12,A2
requests,models.py,Simple Atributte,199,199,12,A2
requests,models.py,Simple Atributte,214,214,12,A2
requests,models.py,Simple Atributte,230,230,12,A2
requests,models.py,Simple Atributte,285,285,25,A2
requests,models.py,Simple Atributte,286,286,12,A2
requests,models.py,Simple Atributte,299,299,28,A2
requests,models.py,Simple Atributte,305,305,19,A2
requests,models.py,Simple Atributte,306,306,16,A2
requests,models.py,Simple Atributte,307,307,20,A2
requests,models.py,Simple Atributte,308,308,18,A2
requests,models.py,Simple Atributte,309,309,17,A2
requests,models.py,Simple Atributte,310,310,17,A2
requests,models.py,Simple Atributte,311,311,19,A2
requests,models.py,Simple Atributte,312,312,17,A2
requests,models.py,Simple Atributte,313,313,20,A2
requests,models.py,Simple Atributte,314,314,18,A2
requests,models.py,Simple Atributte,386,386,36,A2
requests,models.py,Simple Atributte,392,392,43,A2
requests,models.py,Simple Atributte,392,392,20,A2
requests,models.py,Simple Atributte,410,410,19,A2
requests,models.py,Simple Atributte,423,423,18,A2
requests,models.py,Simple Atributte,461,461,13,A2
requests,models.py,Simple Atributte,494,494,26,A2
requests,models.py,Simple Atributte,570,570,12,A2
requests,models.py,Simple Atributte,599,599,41,A2
requests,models.py,Simple Atributte,611,611,12,A2
requests,models.py,Special Class Attribute __dict__,611,611,33,B2
requests,models.py,Simple Atributte,614,614,12,A2
requests,models.py,Simple Atributte,614,614,40,A2
requests,models.py,Simple Atributte,634,634,12,A2
requests,models.py,Simple Atributte,643,643,12,A2
requests,models.py,Simple Atributte,739,739,29,A2
requests,models.py,Simple Atributte,775,775,12,A2
requests,models.py,Simple Atributte,785,785,29,A2
requests,models.py,Simple Atributte,785,785,46,A2
requests,models.py,Simple Atributte,790,790,29,A2
requests,models.py,Simple Atributte,790,790,46,A2
requests,models.py,Simple Atributte,829,829,23,A2
requests,models.py,Simple Atributte,853,853,49,A2
requests,models.py,Simple Atributte,917,917,16,A2
requests,models.py,Simple Atributte,919,919,16,A2
requests,models.py,Simple Atributte,952,952,26,A2
requests,models.py,Simple Atributte,972,972,15,A2
requests,models.py,Simple Atributte,977,977,38,A2
requests,models.py,Simple Atributte,991,991,19,A2
requests,models.py,Simple Atributte,991,991,37,A2
requests,models.py,Simple Atributte,1001,1001,17,A2
requests,models.py,Simple Atributte,1035,1035,20,A2
requests,models.py,Simple Atributte,1050,1050,12,A2
requests,models.py,Simple Atributte,221,221,12,A2
requests,models.py,Simple Atributte,392,392,20,A2
requests,models.py,Simple Atributte,403,403,43,A2
requests,models.py,Simple Atributte,433,433,30,A2
requests,models.py,Simple Atributte,458,458,23,A2
requests,models.py,Simple Atributte,498,498,16,A2
requests,models.py,Simple Atributte,516,516,23,A2
requests,models.py,Simple Atributte,521,521,23,A2
requests,models.py,Simple Atributte,543,543,20,A2
requests,models.py,Simple Atributte,555,555,16,A2
requests,models.py,Simple Atributte,557,557,16,A2
requests,models.py,Simple Atributte,561,561,39,A2
requests,models.py,Simple Atributte,573,573,55,A2
requests,models.py,Simple Atributte,574,574,16,A2
requests,models.py,Simple Atributte,585,585,16,A2
requests,models.py,Simple Atributte,587,587,12,A2
requests,models.py,Simple Atributte,592,592,12,A2
requests,models.py,Special Class Attribute __dict__,611,611,12,B2
requests,models.py,Simple Atributte,791,791,12,A2
requests,models.py,Simple Atributte,792,792,12,A2
requests,models.py,Simple Atributte,804,804,19,A2
requests,models.py,Simple Atributte,804,804,34,A2
requests,models.py,Simple Atributte,890,890,24,A2
requests,models.py,Simple Atributte,892,892,24,A2
requests,models.py,Simple Atributte,895,895,26,A2
requests,models.py,Simple Atributte,916,916,15,A2
requests,models.py,Simple Atributte,916,916,40,A2
requests,models.py,Simple Atributte,960,960,26,A2
requests,models.py,Simple Atributte,972,972,54,A2
requests,models.py,Simple Atributte,995,995,42,A2
requests,models.py,Simple Atributte,995,995,49,A2
requests,models.py,Simple Atributte,995,995,56,A2
requests,models.py,Simple Atributte,1024,1024,25,A2
requests,models.py,Simple Atributte,1032,1032,19,A2
requests,models.py,Simple Atributte,1032,1032,70,A2
requests,models.py,Simple Atributte,1050,1050,12,A2
requests,models.py,Simple Atributte,164,164,20,A2
requests,models.py,Simple Atributte,191,191,24,A2
requests,models.py,Simple Atributte,214,214,12,A2
requests,models.py,Simple Atributte,230,230,12,A2
requests,models.py,Simple Atributte,403,403,43,A2
requests,models.py,Simple Atributte,410,410,19,A2
requests,models.py,Simple Atributte,441,441,30,A2
requests,models.py,Simple Atributte,543,543,42,A2
requests,models.py,Simple Atributte,547,547,20,A2
requests,models.py,Simple Atributte,564,564,27,A2
requests,models.py,Simple Atributte,588,588,16,A2
requests,models.py,Simple Atributte,843,843,28,A2
requests,models.py,Simple Atributte,919,919,32,A2
requests,models.py,Simple Atributte,980,980,27,A2
requests,models.py,Simple Atributte,1009,1009,22,A2
requests,models.py,Simple Atributte,1009,1009,41,A2
requests,models.py,Simple Atributte,1024,1024,25,A2
requests,models.py,Simple Atributte,1026,1026,25,A2
requests,models.py,Simple Atributte,1037,1037,19,A2
requests,models.py,Simple Atributte,1037,1037,70,A2
requests,models.py,Simple Atributte,220,220,20,A2
requests,models.py,Simple Atributte,221,221,12,A2
requests,models.py,Simple Atributte,433,433,30,A2
requests,models.py,Simple Atributte,588,588,16,A2
requests,models.py,Simple Atributte,831,831,31,A2
requests,models.py,Simple Atributte,843,843,28,A2
requests,models.py,Simple Atributte,919,919,41,A2
requests,models.py,Simple Atributte,980,980,45,A2
requests,models.py,Simple Atributte,988,988,50,A2
requests,models.py,Simple Atributte,988,988,57,A2
requests,models.py,Simple Atributte,988,988,64,A2
requests,models.py,Simple Atributte,1026,1026,25,A2
requests,models.py,Simple Atributte,831,831,31,A2
requests,models.py,Simple Atributte,980,980,45,A2
requests,models.py,Simple Atributte,126,126,24,A2
requests,models.py,Simple Atributte,166,166,28,A2
requests,models.py,Simple Atributte,169,169,28,A2
requests,models.py,Simple Atributte,128,128,32,A2
requests,models.py,Simple Atributte,129,129,32,A2
requests,models.py,Simple Assignment,71,77,0,A1
requests,models.py,Simple Assignment,79,79,0,A1
requests,models.py,Assigment with sum (total = total + 1),80,80,0,A1
requests,models.py,Simple Assignment,81,81,0,A1
requests,models.py,Simple Assignment,651,662,4,A1
requests,models.py,Simple Assignment,89,89,8,A1
requests,models.py,Simple Assignment,91,91,8,A1
requests,models.py,Simple Assignment,93,93,8,A1
requests,models.py,Simple Assignment,99,99,8,A1
requests,models.py,Simple Assignment,151,151,8,A1
requests,models.py,Simple Assignment,152,152,8,A1
requests,models.py,Simple Assignment,153,153,8,A1
requests,models.py,Simple Assignment,201,201,8,A1
requests,models.py,Simple Assignment,278,278,8,A1
requests,models.py,Simple Assignment,279,279,8,A1
requests,models.py,Simple Assignment,280,280,8,A1
requests,models.py,Simple Assignment,281,281,8,A1
requests,models.py,Simple Assignment,282,282,8,A1
requests,models.py,Simple Assignment,284,284,8,A1
requests,models.py,Simple Assignment,288,288,8,A1
requests,models.py,Simple Assignment,289,289,8,A1
requests,models.py,Simple Assignment,290,290,8,A1
requests,models.py,Simple Assignment,291,291,8,A1
requests,models.py,Simple Assignment,292,292,8,A1
requests,models.py,Simple Assignment,293,293,8,A1
requests,models.py,Simple Assignment,294,294,8,A1
requests,models.py,Simple Assignment,295,295,8,A1
requests,models.py,Simple Assignment,296,296,8,A1
requests,models.py,Simple Assignment,303,303,8,A1
requests,models.py,Simple Assignment,342,342,8,A1
requests,models.py,Simple Assignment,344,344,8,A1
requests,models.py,Simple Assignment,346,346,8,A1
requests,models.py,Simple Assignment,349,349,8,A1
requests,models.py,Simple Assignment,351,351,8,A1
requests,models.py,Simple Assignment,353,353,8,A1
requests,models.py,Simple Assignment,355,355,8,A1
requests,models.py,Simple Assignment,389,389,8,A1
requests,models.py,Simple Assignment,390,390,8,A1
requests,models.py,Simple Assignment,391,391,8,A1
requests,models.py,Simple Assignment,392,392,8,A1
requests,models.py,Simple Assignment,393,393,8,A1
requests,models.py,Simple Assignment,394,394,8,A1
requests,models.py,Simple Assignment,395,395,8,A1
requests,models.py,Simple Assignment,396,396,8,A1
requests,models.py,Simple Assignment,401,401,8,A1
requests,models.py,Simple Assignment,428,428,8,A1
requests,models.py,Simple Assignment,465,465,8,A1
requests,models.py,Simple Assignment,479,479,8,A1
requests,models.py,Simple Assignment,486,486,8,A1
requests,models.py,Simple Assignment,487,487,8,A1
requests,models.py,Simple Assignment,492,492,8,A1
requests,models.py,Simple Assignment,507,507,8,A1
requests,models.py,Simple Assignment,508,508,8,A1
requests,models.py,Simple Assignment,523,528,8,A1
requests,models.py,Simple Assignment,576,576,8,A1
requests,models.py,Simple Assignment,632,632,8,A1
requests,models.py,Simple Assignment,641,641,8,A1
requests,models.py,Simple Assignment,665,665,8,A1
requests,models.py,Simple Assignment,666,666,8,A1
requests,models.py,Simple Assignment,667,667,8,A1
requests,models.py,Simple Assignment,670,670,8,A1
requests,models.py,Simple Assignment,675,675,8,A1
requests,models.py,Simple Assignment,680,680,8,A1
requests,models.py,Simple Assignment,683,683,8,A1
requests,models.py,Simple Assignment,686,686,8,A1
requests,models.py,Simple Assignment,691,691,8,A1
requests,models.py,Simple Assignment,694,694,8,A1
requests,models.py,Simple Assignment,697,697,8,A1
requests,models.py,Simple Assignment,705,705,8,A1
requests,models.py,Simple Assignment,709,709,8,A1
requests,models.py,Simple Assignment,724,724,8,A1
requests,models.py,Simple Assignment,860,860,8,A1
requests,models.py,Simple Assignment,862,862,8,A1
requests,models.py,Simple Assignment,864,864,8,A1
requests,models.py,Simple Assignment,881,881,8,A1
requests,models.py,Simple Assignment,921,921,8,A1
requests,models.py,Simple Assignment,940,940,8,A1
requests,models.py,Simple Assignment,941,941,8,A1
requests,models.py,Simple Assignment,1001,1001,8,A1
requests,models.py,Simple Assignment,1003,1003,8,A1
requests,models.py,Simple Assignment,1017,1017,8,A1
requests,models.py,Simple Assignment,1052,1052,8,A1
requests,models.py,Simple Assignment,95,95,12,A1
requests,models.py,Simple Assignment,175,175,12,A1
requests,models.py,Simple Assignment,176,176,12,A1
requests,models.py,Simple Assignment,197,197,12,A1
requests,models.py,Simple Assignment,403,403,12,A1
requests,models.py,Simple Assignment,410,410,12,A1
requests,models.py,Simple Assignment,423,423,12,A1
requests,models.py,Simple Assignment,425,425,12,A1
requests,models.py,Simple Assignment,434,434,12,A1
requests,models.py,Simple Assignment,439,439,12,A1
requests,models.py,Simple Assignment,474,474,12,A1
requests,models.py,Simple Assignment,477,477,12,A1
requests,models.py,Simple Assignment,513,513,12,A1
requests,models.py,Simple Assignment,536,536,12,A1
requests,models.py,Simple Assignment,581,581,12,A1
requests,models.py,Simple Assignment,599,599,12,A1
requests,models.py,Simple Assignment,600,600,12,A1
requests,models.py,Simple Assignment,608,608,12,A1
requests,models.py,Simple Assignment,628,628,12,A1
requests,models.py,Simple Assignment,630,630,12,A1
requests,models.py,Simple Assignment,634,634,12,A1
requests,models.py,Simple Assignment,726,726,12,A1
requests,models.py,Simple Assignment,851,851,12,A1
requests,models.py,Simple Assignment,867,867,12,A1
requests,models.py,Simple Assignment,948,948,12,A1
requests,models.py,Simple Assignment,952,952,12,A1
requests,models.py,Simple Assignment,977,977,12,A1
requests,models.py,Simple Assignment,1006,1006,12,A1
requests,models.py,Simple Assignment,1028,1028,12,A1
requests,models.py,Simple Assignment,1031,1033,12,A1
requests,models.py,Simple Assignment,157,157,16,A1
requests,models.py,Simple Assignment,185,185,16,A1
requests,models.py,Simple Assignment,186,186,16,A1
requests,models.py,Simple Assignment,189,189,16,A1
requests,models.py,Simple Assignment,217,217,12,A1
requests,models.py,Simple Assignment,458,458,16,A1
requests,models.py,Simple Assignment,482,482,16,A1
requests,models.py,Simple Assignment,484,484,16,A1
requests,models.py,Simple Assignment,497,497,16,A1
requests,models.py,Simple Assignment,498,498,16,A1
requests,models.py,Simple Assignment,516,516,16,A1
requests,models.py,Simple Assignment,521,521,16,A1
requests,models.py,Simple Assignment,532,532,16,A1
requests,models.py,Simple Assignment,555,555,16,A1
requests,models.py,Simple Assignment,557,557,16,A1
requests,models.py,Simple Assignment,561,561,16,A1
requests,models.py,Simple Assignment,574,574,16,A1
requests,models.py,Simple Assignment,585,585,16,A1
requests,models.py,Simple Assignment,592,592,12,A1
requests,models.py,Simple Assignment,605,605,16,A1
requests,models.py,Assigment with sum (total = total + 1),887,887,16,A1
requests,models.py,Simple Assignment,890,890,16,A1
requests,models.py,Simple Assignment,892,892,16,A1
requests,models.py,Simple Assignment,895,895,16,A1
requests,models.py,Simple Assignment,897,897,16,A1
requests,models.py,Simple Assignment,917,917,16,A1
requests,models.py,Simple Assignment,919,919,16,A1
requests,models.py,Simple Assignment,960,960,12,A1
requests,models.py,Simple Assignment,1009,1009,16,A1
requests,models.py,Simple Assignment,1010,1010,16,A1
requests,models.py,Simple Assignment,1024,1024,16,A1
requests,models.py,Simple Assignment,1036,1038,12,A1
requests,models.py,Simple Assignment,120,120,12,A1
requests,models.py,Simple Assignment,179,179,20,A1
requests,models.py,Simple Assignment,191,191,16,A1
requests,models.py,Simple Assignment,534,534,16,A1
requests,models.py,Simple Assignment,543,543,20,A1
requests,models.py,Simple Assignment,564,564,20,A1
requests,models.py,Simple Assignment,843,843,20,A1
requests,models.py,Simple Assignment,1026,1026,16,A1
requests,models.py,Simple Assignment,162,162,24,A1
requests,models.py,Simple Assignment,181,181,20,A1
requests,models.py,Simple Assignment,183,183,20,A1
requests,models.py,Simple Assignment,195,195,16,A1
requests,models.py,Simple Assignment,547,547,20,A1
requests,models.py,Simple Assignment,566,566,24,A1
requests,models.py,Simple Assignment,568,568,24,A1
requests,models.py,Simple Assignment,123,123,20,A1
requests,models.py,Simplified incremental Assignment with increase amount,468,468,8,A2
requests,models.py,Simplified incremental Assignment with increase amount,467,467,12,A2
requests,models.py,Simplified incremental Assignment with increase amount,470,470,12,A2
requests,models.py,'raise' exception,147,147,12,B1
requests,models.py,'raise' exception,211,211,12,B1
requests,models.py,'raise' exception,444,447,12,B1
requests,models.py,'raise' exception,450,450,12,B1
requests,models.py,'raise' exception,854,854,12,B1
requests,models.py,'raise' exception,1041,1041,12,B1
requests,models.py,'raise' exception,149,149,12,B1
requests,models.py,'raise' exception,412,412,12,B1
requests,models.py,'raise' exception,441,441,12,B1
requests,models.py,'raise' exception,462,462,12,B1
requests,models.py,'raise' exception,550,552,16,B1
requests,models.py,'raise' exception,856,858,12,B1
requests,models.py,'raise' exception,914,914,16,B1
requests,models.py,'raise' exception,995,995,12,B1
requests,models.py,'raise' exception,460,460,16,B1
requests,models.py,'raise' exception,518,518,16,B1
requests,models.py,'raise' exception,833,833,20,B1
requests,models.py,'raise' exception,835,835,20,B1
requests,models.py,'raise' exception,837,837,20,B1
requests,models.py,'raise' exception,839,839,20,B1
requests,models.py,'raise' exception,988,988,20,B1
requests,models.py,'pass' statement,986,986,20,B1
requests,models.py,Import,8,8,0,A2
requests,models.py,Import,13,13,0,A2
requests,models.py,Import,407,407,8,A2
requests,models.py,From,14,14,0,A2
requests,models.py,From,16,22,0,A2
requests,models.py,From,23,23,0,A2
requests,models.py,From,24,24,0,A2
requests,models.py,From,25,25,0,A2
requests,models.py,Relative From,27,27,0,B1
requests,models.py,Relative From,28,28,0,B1
requests,models.py,Relative From,29,37,0,B1
requests,models.py,Relative From with 'as' extension ,38,38,0,B1
requests,models.py,Relative From,39,39,0,B1
requests,models.py,Relative From,40,40,0,B1
requests,models.py,Relative From,41,48,0,B1
requests,models.py,Relative From with 'as' extension ,49,49,0,B1
requests,models.py,Relative From,50,50,0,B1
requests,models.py,Relative From with 'as' extension ,51,51,0,B1
requests,models.py,Relative From,52,52,0,B1
requests,models.py,Relative From,53,53,0,B1
requests,models.py,Relative From,54,54,0,B1
requests,models.py,Relative From,55,55,0,B1
requests,models.py,Relative From,56,67,0,B1
requests,models.py,Simple If statements,94,95,8,A1
requests,models.py,Simple If statements,100,102,8,A1
requests,models.py,Simple If statements,115,134,8,A1
requests,models.py,Simple If statements,146,149,8,A1
requests,models.py,Simple If statements,210,211,8,A1
requests,models.py,Simple If statements,213,221,8,A1
requests,models.py,Simple If statements,402,403,8,A1
requests,models.py,Simple If statements,422,425,8,A1
requests,models.py,Simple If statements,433,435,8,A1
requests,models.py,Simple If statements,443,447,8,A1
requests,models.py,Simple If statements,449,450,8,A1
requests,models.py,Simple If statements,456,462,8,A1
requests,models.py,Simple If statements,466,467,8,A1
requests,models.py,Simple If statements,469,470,8,A1
requests,models.py,Simple If statements,473,474,8,A1
requests,models.py,Simple If statements,476,477,8,A1
requests,models.py,Simple If statements,480,484,8,A1
requests,models.py,Simple If statements,493,498,8,A1
requests,models.py,Simple If statements,510,521,8,A1
requests,models.py,Simple If statements,530,574,8,A1
requests,models.py,Simple If statements,580,592,8,A1
requests,models.py,Simple If statements,598,600,8,A1
requests,models.py,Simple If statements,602,614,8,A1
requests,models.py,Simple If statements,627,630,8,A1
requests,models.py,Simple If statements,633,634,8,A1
requests,models.py,Simple If statements,720,721,8,A1
requests,models.py,Simple If statements,803,808,8,A1
requests,models.py,Simple If statements,853,858,8,A1
requests,models.py,Simple If statements,866,867,8,A1
requests,models.py,Simple If statements,901,904,8,A1
requests,models.py,Simple If statements,911,919,8,A1
requests,models.py,Simple If statements,943,944,8,A1
requests,models.py,Simple If statements,947,948,8,A1
requests,models.py,Simple If statements,972,988,8,A1
requests,models.py,Simple If statements,1005,1010,8,A1
requests,models.py,Simple If statements,1018,1028,8,A1
requests,models.py,Simple If statements,1030,1038,8,A1
requests,models.py,Simple If statements,1040,1041,8,A1
requests,models.py,Simple If statements,1049,1050,8,A1
requests,models.py,Simple If statements,1053,1054,8,A1
requests,models.py,Simple If statements,117,134,8,A1
requests,models.py,Simple If statements,148,149,8,A1
requests,models.py,Simple If statements,156,157,12,A1
requests,models.py,Simple If statements,177,186,12,A1
requests,models.py,Simple If statements,188,195,12,A1
requests,models.py,Simple If statements,215,221,8,A1
requests,models.py,Simple If statements,461,462,8,A1
requests,models.py,Simple If statements,481,484,12,A1
requests,models.py,Simple If statements,520,521,12,A1
requests,models.py,Simple If statements,538,547,12,A1
requests,models.py,Simple If statements,549,552,12,A1
requests,models.py,Simple If statements,554,557,12,A1
requests,models.py,Simple If statements,560,568,12,A1
requests,models.py,Simple If statements,573,574,12,A1
requests,models.py,Simple If statements,582,585,12,A1
requests,models.py,Simple If statements,586,592,8,A1
requests,models.py,Simple If statements,603,605,12,A1
requests,models.py,Simple If statements,829,848,12,A1
requests,models.py,Simple If statements,855,858,8,A1
requests,models.py,Simple If statements,886,887,12,A1
requests,models.py,Simple If statements,889,892,12,A1
requests,models.py,Simple If statements,894,897,12,A1
requests,models.py,Simple If statements,913,914,12,A1
requests,models.py,Simple If statements,916,919,12,A1
requests,models.py,Simple If statements,978,988,12,A1
requests,models.py,Simple If statements,1035,1038,8,A1
requests,models.py,Simple If statements,119,134,8,A1
requests,models.py,Simple If statements,159,171,16,A1
requests,models.py,Simple If statements,178,183,16,A1
requests,models.py,Simple If statements,190,195,12,A1
requests,models.py,Simple If statements,563,568,16,A1
requests,models.py,Simple If statements,161,162,20,A1
requests,models.py,Simple If statements,180,183,16,A1
requests,models.py,Simple If statements,192,195,12,A1
requests,models.py,Simple If statements,219,220,16,A1
requests,models.py,Simple If statements,565,568,20,A1
requests,models.py,Simple If statements,844,845,20,A1
requests,models.py,Simple If statements,122,123,16,A1
requests,models.py,Simple If statements,125,131,20,A1
requests,models.py,For Loop with Tuple as name,155,171,8,A2
requests,models.py,For Loop with Tuple as name,173,199,8,A2
requests,models.py,For Loop with Tuple as name,285,286,8,A2
requests,models.py,Simple For Loop,642,643,8,A1
requests,models.py,Simple For Loop,725,726,8,A1
requests,models.py,For Loop with Tuple as name,731,732,8,A2
requests,models.py,Simple For Loop,883,899,8,A1
requests,models.py,Simple For Loop,158,171,12,A1
requests,models.py,Simple For Loop,494,498,12,A1
requests,models.py,Simple For Loop,903,904,12,A1
requests,models.py,Simple For Loop,1008,1010,12,A1
requests,models.py,Simple For Loop,218,220,12,A1
requests,models.py,For Loop with Tuple as name,121,131,12,A2
requests,models.py,Simple For Loop,847,848,20,A1
requests,models.py,Simple For Loop,124,131,16,A1
requests,models.py,While with Else Loop,842,848,16,B1
requests,models.py,'break' statement,845,845,24,B1
requests,models.py,'continue' statement,193,193,16,B1
requests,models.py,Exception --> try/except,229,233,8,B1
requests,models.py,Exception --> try/except,409,412,8,B1
requests,models.py,Exception --> try/except,438,441,8,B1
requests,models.py,Exception --> try/except,774,777,8,B1
requests,models.py,Exception --> try/except,951,960,8,B1
requests,models.py,Exception --> try/except,990,995,8,B1
requests,models.py,Exception --> try/except,457,460,12,B1
requests,models.py,Exception --> try/except,515,518,12,B1
requests,models.py,Exception --> try/except,531,534,12,B1
requests,models.py,Exception --> try/except,1023,1026,12,B1
requests,models.py,Exception --> try/except,542,547,16,B1
requests,models.py,Exception --> try/except,830,839,16,B1
requests,models.py,Exception --> try/except,979,988,16,B1
requests,models.py,Function with Simple argument,86,104,4,A1
requests,models.py,Function with Simple argument,107,134,4,A1
requests,models.py,Function with Simple argument,137,203,4,A1
requests,models.py,Function with Simple argument,207,221,4,A1
requests,models.py,Function with Simple argument,224,233,4,A1
requests,models.py,Function with Simple argument with Default argument,264,296,4,A2
requests,models.py,Function with Simple argument,298,299,4,A1
requests,models.py,Function with Simple argument,301,316,4,A1
requests,models.py,Function with Simple argument,340,355,4,A1
requests,models.py,Function with Simple argument with Default argument,357,383,4,A2
requests,models.py,Function with Simple argument,385,386,4,A1
requests,models.py,Function with Simple argument,388,397,4,A1
requests,models.py,Function with Simple argument,399,403,4,A1
requests,models.py,Function with Simple argument,406,413,4,A1
requests,models.py,Function with Simple argument,415,487,4,A1
requests,models.py,Function with Simple argument,489,498,4,A1
requests,models.py,Function with Simple argument with Default argument,500,576,4,A2
requests,models.py,Function with Simple argument,578,592,4,A1
requests,models.py,Function with Simple argument with Default argument,594,614,4,A2
requests,models.py,Function with Simple argument,616,634,4,A1
requests,models.py,Function with Simple argument,636,643,4,A1
requests,models.py,Function with Simple argument,664,709,4,A1
requests,models.py,Function with Simple argument,711,712,4,A1
requests,models.py,Function with Simple argument with * argument ,714,715,4,B1
requests,models.py,Function with Simple argument,717,727,4,A1
requests,models.py,Function with Simple argument,730,736,4,A1
requests,models.py,Function with Simple argument,738,739,4,A1
requests,models.py,Function with Simple argument,741,749,4,A1
requests,models.py,Function with Simple argument,751,759,4,A1
requests,models.py,Function with Simple argument,761,763,4,A1
requests,models.py,Function with Simple argument,766,778,4,A1
requests,models.py,Function with Simple argument,781,785,4,A1
requests,models.py,Function with Simple argument,788,793,4,A1
requests,models.py,Function with Simple argument,796,798,4,A1
requests,models.py,Function with Simple argument,801,808,4,A1
requests,models.py,Function with Simple argument with Default argument,810,869,4,A2
requests,models.py,Function with Simple argument with Default argument,871,904,4,A2
requests,models.py,Function with Simple argument,908,924,4,A1
requests,models.py,Function with Simple argument,927,962,4,A1
requests,models.py,Function with Simple argument with ** argument,964,995,4,B1
requests,models.py,Function with Simple argument,998,1012,4,A1
requests,models.py,Function with Simple argument,1014,1041,4,A1
requests,models.py,Function with Simple argument,1043,1054,4,A1
requests,models.py,Function,827,851,8,A1
requests,models.py,Return,104,104,8,A1
requests,models.py,Return,203,203,8,A1
requests,models.py,Return,299,299,8,A1
requests,models.py,Return,316,316,8,A1
requests,models.py,Return,386,386,8,A1
requests,models.py,Return,397,397,8,A1
requests,models.py,Return,413,413,8,A1
requests,models.py,Return,712,712,8,A1
requests,models.py,Return,727,727,8,A1
requests,models.py,Return,739,739,8,A1
requests,models.py,Return,749,749,8,A1
requests,models.py,Return,759,759,8,A1
requests,models.py,Return,763,763,8,A1
requests,models.py,Return,778,778,8,A1
requests,models.py,Return,785,785,8,A1
requests,models.py,Return,790,793,8,A1
requests,models.py,Return,798,798,8,A1
requests,models.py,Return,869,869,8,A1
requests,models.py,Return,924,924,8,A1
requests,models.py,Return,962,962,8,A1
requests,models.py,Return,1012,1012,8,A1
requests,models.py,Return,116,116,12,A1
requests,models.py,Return,231,231,12,A1
requests,models.py,Return,435,435,12,A1
requests,models.py,Return,804,804,12,A1
requests,models.py,Return,808,808,12,A1
requests,models.py,Return,944,944,12,A1
requests,models.py,Return,991,991,12,A1
requests,models.py,Return,118,118,12,A1
requests,models.py,Return,233,233,12,A1
requests,models.py,Return,777,777,12,A1
requests,models.py,Return,132,132,12,A1
requests,models.py,Return,134,134,12,A1
requests,models.py,Return,980,980,20,A1
requests,models.py,Generator Function (yield),904,904,16,C1
requests,models.py,Generator Function (yield),848,848,24,C1
requests,models.py,Simple Class ,84,203,0,B1
requests,models.py,Simple Class ,206,233,0,B1
requests,models.py,Inherited Class from RequestHooksMixin,236,316,0,B1
requests,models.py,Inherited Class from RequestHooksMixin,319,643,0,B1
requests,models.py,Simple Class ,646,1054,0,B1
requests,__init__.py,Simple List,60,60,30,A1
requests,__init__.py,Simple List,98,98,31,A1
requests,__init__.py,Simple List,104,104,30,A1
requests,__init__.py,Simple Tuple,67,67,4,A1
