Repository,File Name,Class,Start Line,End Line,Displacement,Level
requests,models.py,Simple Atributte,1007,1007,25,A2
requests,models.py,Simple Atributte,1009,1009,25,A2
requests,models.py,Simple Atributte,1020,1020,19,A2
requests,models.py,Simple Atributte,1020,1020,70,A2
requests,models.py,Simple Atributte,216,216,12,A2
requests,models.py,Simple Atributte,427,427,30,A2
requests,models.py,Simple Atributte,582,582,16,A2
requests,models.py,Simple Atributte,820,820,31,A2
requests,models.py,Simple Atributte,832,832,28,A2
requests,models.py,Simple Atributte,902,902,41,A2
requests,models.py,Simple Atributte,963,963,45,A2
requests,models.py,Simple Atributte,971,971,50,A2
requests,models.py,Simple Atributte,971,971,57,A2
requests,models.py,Simple Atributte,971,971,64,A2
requests,models.py,Simple Atributte,1009,1009,25,A2
requests,models.py,Simple Atributte,820,820,31,A2
requests,models.py,Simple Atributte,963,963,45,A2
requests,models.py,Simple Atributte,126,126,24,A2
requests,models.py,Simple Atributte,166,166,28,A2
requests,models.py,Simple Atributte,169,169,28,A2
requests,models.py,Simple Atributte,128,128,32,A2
requests,models.py,Simple Atributte,129,129,32,A2
requests,models.py,Generator Expression,216,216,36,C1
requests,models.py,Simple Dictionary Comprehension,717,717,15,C1
requests,models.py,Simple Assignment,71,77,0,A1
requests,models.py,Simple Assignment,79,79,0,A1
requests,models.py,Assigment with sum (total = total + 1),80,80,0,A1
requests,models.py,Simple Assignment,81,81,0,A1
requests,models.py,Simple Assignment,645,656,4,A1
requests,models.py,Simple Assignment,89,89,8,A1
requests,models.py,Simple Assignment,91,91,8,A1
requests,models.py,Simple Assignment,93,93,8,A1
requests,models.py,Simple Assignment,99,99,8,A1
requests,models.py,Simple Assignment,151,151,8,A1
requests,models.py,Simple Assignment,152,152,8,A1
requests,models.py,Simple Assignment,153,153,8,A1
requests,models.py,Simple Assignment,201,201,8,A1
requests,models.py,Simple Assignment,272,272,8,A1
requests,models.py,Simple Assignment,273,273,8,A1
requests,models.py,Simple Assignment,274,274,8,A1
requests,models.py,Simple Assignment,275,275,8,A1
requests,models.py,Simple Assignment,276,276,8,A1
requests,models.py,Simple Assignment,278,278,8,A1
requests,models.py,Simple Assignment,282,282,8,A1
requests,models.py,Simple Assignment,283,283,8,A1
requests,models.py,Simple Assignment,284,284,8,A1
requests,models.py,Simple Assignment,285,285,8,A1
requests,models.py,Simple Assignment,286,286,8,A1
requests,models.py,Simple Assignment,287,287,8,A1
requests,models.py,Simple Assignment,288,288,8,A1
requests,models.py,Simple Assignment,289,289,8,A1
requests,models.py,Simple Assignment,290,290,8,A1
requests,models.py,Simple Assignment,297,297,8,A1
requests,models.py,Simple Assignment,336,336,8,A1
requests,models.py,Simple Assignment,338,338,8,A1
requests,models.py,Simple Assignment,340,340,8,A1
requests,models.py,Simple Assignment,343,343,8,A1
requests,models.py,Simple Assignment,345,345,8,A1
requests,models.py,Simple Assignment,347,347,8,A1
requests,models.py,Simple Assignment,349,349,8,A1
requests,models.py,Simple Assignment,383,383,8,A1
requests,models.py,Simple Assignment,384,384,8,A1
requests,models.py,Simple Assignment,385,385,8,A1
requests,models.py,Simple Assignment,386,386,8,A1
requests,models.py,Simple Assignment,387,387,8,A1
requests,models.py,Simple Assignment,388,388,8,A1
requests,models.py,Simple Assignment,389,389,8,A1
requests,models.py,Simple Assignment,390,390,8,A1
requests,models.py,Simple Assignment,395,395,8,A1
requests,models.py,Simple Assignment,422,422,8,A1
requests,models.py,Simple Assignment,459,459,8,A1
requests,models.py,Simple Assignment,473,473,8,A1
requests,models.py,Simple Assignment,480,480,8,A1
requests,models.py,Simple Assignment,481,481,8,A1
requests,models.py,Simple Assignment,486,486,8,A1
requests,models.py,Simple Assignment,501,501,8,A1
requests,models.py,Simple Assignment,502,502,8,A1
requests,models.py,Simple Assignment,517,522,8,A1
requests,models.py,Simple Assignment,570,570,8,A1
requests,models.py,Simple Assignment,626,626,8,A1
requests,models.py,Simple Assignment,635,635,8,A1
requests,models.py,Simple Assignment,659,659,8,A1
requests,models.py,Simple Assignment,660,660,8,A1
requests,models.py,Simple Assignment,661,661,8,A1
requests,models.py,Simple Assignment,664,664,8,A1
requests,models.py,Simple Assignment,669,669,8,A1
requests,models.py,Simple Assignment,674,674,8,A1
requests,models.py,Simple Assignment,677,677,8,A1
requests,models.py,Simple Assignment,680,680,8,A1
requests,models.py,Simple Assignment,685,685,8,A1
requests,models.py,Simple Assignment,688,688,8,A1
requests,models.py,Simple Assignment,691,691,8,A1
requests,models.py,Simple Assignment,699,699,8,A1
requests,models.py,Simple Assignment,703,703,8,A1
requests,models.py,Simple Assignment,846,846,8,A1
requests,models.py,Simple Assignment,848,848,8,A1
requests,models.py,Simple Assignment,850,850,8,A1
requests,models.py,Simple Assignment,867,867,8,A1
requests,models.py,Simple Assignment,904,904,8,A1
requests,models.py,Simple Assignment,923,923,8,A1
requests,models.py,Simple Assignment,924,924,8,A1
requests,models.py,Simple Assignment,984,984,8,A1
requests,models.py,Simple Assignment,986,986,8,A1
requests,models.py,Simple Assignment,1000,1000,8,A1
requests,models.py,Simple Assignment,1035,1035,8,A1
requests,models.py,Simple Assignment,95,95,12,A1
requests,models.py,Simple Assignment,175,175,12,A1
requests,models.py,Simple Assignment,176,176,12,A1
requests,models.py,Simple Assignment,197,197,12,A1
requests,models.py,Simple Assignment,397,397,12,A1
requests,models.py,Simple Assignment,404,404,12,A1
requests,models.py,Simple Assignment,417,417,12,A1
requests,models.py,Simple Assignment,419,419,12,A1
requests,models.py,Simple Assignment,428,428,12,A1
requests,models.py,Simple Assignment,433,433,12,A1
requests,models.py,Simple Assignment,468,468,12,A1
requests,models.py,Simple Assignment,471,471,12,A1
requests,models.py,Simple Assignment,507,507,12,A1
requests,models.py,Simple Assignment,530,530,12,A1
requests,models.py,Simple Assignment,575,575,12,A1
requests,models.py,Simple Assignment,593,593,12,A1
requests,models.py,Simple Assignment,594,594,12,A1
requests,models.py,Simple Assignment,602,602,12,A1
requests,models.py,Simple Assignment,622,622,12,A1
requests,models.py,Simple Assignment,624,624,12,A1
requests,models.py,Simple Assignment,628,628,12,A1
requests,models.py,Simple Assignment,837,837,12,A1
requests,models.py,Simple Assignment,853,853,12,A1
requests,models.py,Simple Assignment,931,931,12,A1
requests,models.py,Simple Assignment,935,935,12,A1
requests,models.py,Simple Assignment,960,960,12,A1
requests,models.py,Simple Assignment,989,989,12,A1
requests,models.py,Simple Assignment,1011,1011,12,A1
requests,models.py,Simple Assignment,1014,1016,12,A1
requests,models.py,Simple Assignment,157,157,16,A1
requests,models.py,Simple Assignment,185,185,16,A1
requests,models.py,Simple Assignment,186,186,16,A1
requests,models.py,Simple Assignment,189,189,16,A1
requests,models.py,Simple Assignment,452,452,16,A1
requests,models.py,Simple Assignment,476,476,16,A1
requests,models.py,Simple Assignment,478,478,16,A1
requests,models.py,Simple Assignment,491,491,16,A1
requests,models.py,Simple Assignment,492,492,16,A1
requests,models.py,Simple Assignment,510,510,16,A1
requests,models.py,Simple Assignment,515,515,16,A1
requests,models.py,Simple Assignment,526,526,16,A1
requests,models.py,Simple Assignment,549,549,16,A1
requests,models.py,Simple Assignment,551,551,16,A1
requests,models.py,Simple Assignment,555,555,16,A1
requests,models.py,Simple Assignment,568,568,16,A1
requests,models.py,Simple Assignment,579,579,16,A1
requests,models.py,Simple Assignment,586,586,12,A1
requests,models.py,Simple Assignment,599,599,16,A1
requests,models.py,Assigment with sum (total = total + 1),873,873,16,A1
requests,models.py,Simple Assignment,876,876,16,A1
requests,models.py,Simple Assignment,878,878,16,A1
requests,models.py,Simple Assignment,881,881,16,A1
requests,models.py,Simple Assignment,883,883,16,A1
requests,models.py,Simple Assignment,900,900,16,A1
requests,models.py,Simple Assignment,902,902,16,A1
requests,models.py,Simple Assignment,943,943,12,A1
requests,models.py,Simple Assignment,992,992,16,A1
requests,models.py,Simple Assignment,993,993,16,A1
requests,models.py,Simple Assignment,1007,1007,16,A1
requests,models.py,Simple Assignment,1019,1021,12,A1
requests,models.py,Simple Assignment,120,120,12,A1
requests,models.py,Simple Assignment,179,179,20,A1
requests,models.py,Simple Assignment,191,191,16,A1
requests,models.py,Simple Assignment,528,528,16,A1
requests,models.py,Simple Assignment,537,537,20,A1
requests,models.py,Simple Assignment,558,558,20,A1
requests,models.py,Simple Assignment,832,832,20,A1
requests,models.py,Simple Assignment,1009,1009,16,A1
requests,models.py,Simple Assignment,162,162,24,A1
requests,models.py,Simple Assignment,181,181,20,A1
requests,models.py,Simple Assignment,183,183,20,A1
requests,models.py,Simple Assignment,195,195,16,A1
requests,models.py,Simple Assignment,541,541,20,A1
requests,models.py,Simple Assignment,560,560,24,A1
requests,models.py,Simple Assignment,562,562,24,A1
requests,models.py,Simple Assignment,123,123,20,A1
requests,models.py,Simplified incremental Assignment with increase amount,462,462,8,A2
requests,models.py,Simplified incremental Assignment with increase amount,461,461,12,A2
requests,models.py,Simplified incremental Assignment with increase amount,464,464,12,A2
requests,models.py,'raise' exception,147,147,12,B1
requests,models.py,'raise' exception,211,211,12,B1
requests,models.py,'raise' exception,438,441,12,B1
requests,models.py,'raise' exception,444,444,12,B1
requests,models.py,'raise' exception,840,840,12,B1
requests,models.py,'raise' exception,1024,1024,12,B1
requests,models.py,'raise' exception,149,149,12,B1
requests,models.py,'raise' exception,406,406,12,B1
requests,models.py,'raise' exception,435,435,12,B1
requests,models.py,'raise' exception,456,456,12,B1
requests,models.py,'raise' exception,544,546,16,B1
requests,models.py,'raise' exception,842,844,12,B1
requests,models.py,'raise' exception,897,897,16,B1
requests,models.py,'raise' exception,978,978,12,B1
requests,models.py,'raise' exception,454,454,16,B1
requests,models.py,'raise' exception,512,512,16,B1
requests,models.py,'raise' exception,822,822,20,B1
requests,models.py,'raise' exception,824,824,20,B1
requests,models.py,'raise' exception,826,826,20,B1
requests,models.py,'raise' exception,828,828,20,B1
requests,models.py,'raise' exception,971,971,20,B1
requests,models.py,'pass' statement,969,969,20,B1
requests,models.py,Import,8,8,0,A2
requests,models.py,Import,13,13,0,A2
requests,models.py,Import,401,401,8,A2
requests,models.py,From,14,14,0,A2
requests,models.py,From,16,22,0,A2
requests,models.py,From,23,23,0,A2
requests,models.py,From,24,24,0,A2
requests,models.py,From,25,25,0,A2
requests,models.py,Relative From,27,27,0,B1
requests,models.py,Relative From,28,28,0,B1
requests,models.py,Relative From,29,37,0,B1
requests,models.py,Relative From with 'as' extension ,38,38,0,B1
requests,models.py,Relative From,39,39,0,B1
requests,models.py,Relative From,40,40,0,B1
requests,models.py,Relative From,41,48,0,B1
requests,models.py,Relative From with 'as' extension ,49,49,0,B1
requests,models.py,Relative From,50,50,0,B1
requests,models.py,Relative From with 'as' extension ,51,51,0,B1
requests,models.py,Relative From,52,52,0,B1
requests,models.py,Relative From,53,53,0,B1
requests,models.py,Relative From,54,54,0,B1
requests,models.py,Relative From,55,55,0,B1
requests,models.py,Relative From,56,67,0,B1
requests,models.py,Simple If statements,94,95,8,A1
requests,models.py,Simple If statements,100,102,8,A1
requests,models.py,Simple If statements,115,134,8,A1
requests,models.py,Simple If statements,146,149,8,A1
requests,models.py,Simple If statements,210,211,8,A1
requests,models.py,Simple If statements,213,216,8,A1
requests,models.py,Simple If statements,396,397,8,A1
requests,models.py,Simple If statements,416,419,8,A1
requests,models.py,Simple If statements,427,429,8,A1
requests,models.py,Simple If statements,437,441,8,A1
requests,models.py,Simple If statements,443,444,8,A1
requests,models.py,Simple If statements,450,456,8,A1
requests,models.py,Simple If statements,460,461,8,A1
requests,models.py,Simple If statements,463,464,8,A1
requests,models.py,Simple If statements,467,468,8,A1
requests,models.py,Simple If statements,470,471,8,A1
requests,models.py,Simple If statements,474,478,8,A1
requests,models.py,Simple If statements,487,492,8,A1
requests,models.py,Simple If statements,504,515,8,A1
requests,models.py,Simple If statements,524,568,8,A1
requests,models.py,Simple If statements,574,586,8,A1
requests,models.py,Simple If statements,592,594,8,A1
requests,models.py,Simple If statements,596,608,8,A1
requests,models.py,Simple If statements,621,624,8,A1
requests,models.py,Simple If statements,627,628,8,A1
requests,models.py,Simple If statements,714,715,8,A1
requests,models.py,Simple If statements,792,797,8,A1
requests,models.py,Simple If statements,839,844,8,A1
requests,models.py,Simple If statements,852,853,8,A1
requests,models.py,Simple If statements,887,888,8,A1
requests,models.py,Simple If statements,894,902,8,A1
requests,models.py,Simple If statements,926,927,8,A1
requests,models.py,Simple If statements,930,931,8,A1
requests,models.py,Simple If statements,955,971,8,A1
requests,models.py,Simple If statements,988,993,8,A1
requests,models.py,Simple If statements,1001,1011,8,A1
requests,models.py,Simple If statements,1013,1021,8,A1
requests,models.py,Simple If statements,1023,1024,8,A1
requests,models.py,Simple If statements,1032,1033,8,A1
requests,models.py,Simple If statements,1036,1037,8,A1
requests,models.py,Simple If statements,117,134,8,A1
requests,models.py,Simple If statements,148,149,8,A1
requests,models.py,Simple If statements,156,157,12,A1
requests,models.py,Simple If statements,177,186,12,A1
requests,models.py,Simple If statements,188,195,12,A1
requests,models.py,Simple If statements,215,216,8,A1
requests,models.py,Simple If statements,455,456,8,A1
requests,models.py,Simple If statements,475,478,12,A1
requests,models.py,Simple If statements,514,515,12,A1
requests,models.py,Simple If statements,532,541,12,A1
requests,models.py,Simple If statements,543,546,12,A1
requests,models.py,Simple If statements,548,551,12,A1
requests,models.py,Simple If statements,554,562,12,A1
requests,models.py,Simple If statements,567,568,12,A1
requests,models.py,Simple If statements,576,579,12,A1
requests,models.py,Simple If statements,580,586,8,A1
requests,models.py,Simple If statements,597,599,12,A1
requests,models.py,Simple If statements,818,835,12,A1
requests,models.py,Simple If statements,841,844,8,A1
requests,models.py,Simple If statements,872,873,12,A1
requests,models.py,Simple If statements,875,878,12,A1
requests,models.py,Simple If statements,880,883,12,A1
requests,models.py,Simple If statements,896,897,12,A1
requests,models.py,Simple If statements,899,902,12,A1
requests,models.py,Simple If statements,961,971,12,A1
requests,models.py,Simple If statements,1018,1021,8,A1
requests,models.py,Simple If statements,119,134,8,A1
requests,models.py,Simple If statements,159,171,16,A1
requests,models.py,Simple If statements,178,183,16,A1
requests,models.py,Simple If statements,190,195,12,A1
requests,models.py,Simple If statements,557,562,16,A1
requests,models.py,Simple If statements,161,162,20,A1
requests,models.py,Simple If statements,180,183,16,A1
requests,models.py,Simple If statements,192,195,12,A1
requests,models.py,Simple If statements,559,562,20,A1
requests,models.py,Simple If statements,833,834,20,A1
requests,models.py,Simple If statements,122,123,16,A1
requests,models.py,Simple If statements,125,131,20,A1
requests,models.py,For Loop with Tuple as name,155,171,8,A2
requests,models.py,For Loop with Tuple as name,173,199,8,A2
requests,models.py,For Loop with Tuple as name,279,280,8,A2
requests,models.py,Simple For Loop,636,637,8,A1
requests,models.py,For Loop with Tuple as name,720,721,8,A2
requests,models.py,Simple For Loop,869,885,8,A1
requests,models.py,Simple For Loop,158,171,12,A1
requests,models.py,Simple For Loop,488,492,12,A1
requests,models.py,Simple For Loop,991,993,12,A1
requests,models.py,For Loop with Tuple as name,121,131,12,A2
requests,models.py,Simple For Loop,124,131,16,A1
requests,models.py,While with Else Loop,831,835,16,B1
requests,models.py,'break' statement,834,834,24,B1
requests,models.py,'continue' statement,193,193,16,B1
requests,models.py,Exception --> try/except,223,227,8,B1
requests,models.py,Exception --> try/except,403,406,8,B1
requests,models.py,Exception --> try/except,432,435,8,B1
requests,models.py,Exception --> try/except,763,766,8,B1
requests,models.py,Exception --> try/except,934,943,8,B1
requests,models.py,Exception --> try/except,973,978,8,B1
requests,models.py,Exception --> try/except,451,454,12,B1
requests,models.py,Exception --> try/except,509,512,12,B1
requests,models.py,Exception --> try/except,525,528,12,B1
requests,models.py,Exception --> try/except,1006,1009,12,B1
requests,models.py,Exception --> try/except,536,541,16,B1
requests,models.py,Exception --> try/except,819,828,16,B1
requests,models.py,Exception --> try/except,962,971,16,B1
requests,models.py,Function with Simple argument,86,104,4,A1
requests,models.py,Function with Simple argument,107,134,4,A1
requests,models.py,Function with Simple argument,137,203,4,A1
requests,models.py,Function with Simple argument,207,216,4,A1
requests,models.py,Function with Simple argument,218,227,4,A1
requests,models.py,Function with Simple argument with Default argument,258,290,4,A2
requests,models.py,Function with Simple argument,292,293,4,A1
requests,models.py,Function with Simple argument,295,310,4,A1
requests,models.py,Function with Simple argument,334,349,4,A1
requests,models.py,Function with Simple argument with Default argument,351,377,4,A2
requests,models.py,Function with Simple argument,379,380,4,A1
requests,models.py,Function with Simple argument,382,391,4,A1
requests,models.py,Function with Simple argument,393,397,4,A1
requests,models.py,Function with Simple argument,400,407,4,A1
requests,models.py,Function with Simple argument,409,481,4,A1
requests,models.py,Function with Simple argument,483,492,4,A1
requests,models.py,Function with Simple argument with Default argument,494,570,4,A2
requests,models.py,Function with Simple argument,572,586,4,A1
requests,models.py,Function with Simple argument with Default argument,588,608,4,A2
requests,models.py,Function with Simple argument,610,628,4,A1
requests,models.py,Function with Simple argument,630,637,4,A1
requests,models.py,Function with Simple argument,658,703,4,A1
requests,models.py,Function with Simple argument,705,706,4,A1
requests,models.py,Function with Simple argument with * argument ,708,709,4,B1
requests,models.py,Function with Simple argument,711,717,4,A1
requests,models.py,Function with Simple argument,719,725,4,A1
requests,models.py,Function with Simple argument,727,728,4,A1
requests,models.py,Function with Simple argument,730,738,4,A1
requests,models.py,Function with Simple argument,740,748,4,A1
requests,models.py,Function with Simple argument,750,752,4,A1
requests,models.py,Function with Simple argument,755,767,4,A1
requests,models.py,Function with Simple argument,770,774,4,A1
requests,models.py,Function with Simple argument,777,782,4,A1
requests,models.py,Function with Simple argument,785,787,4,A1
requests,models.py,Function with Simple argument,790,797,4,A1
requests,models.py,Function with Simple argument with Default argument,799,855,4,A2
requests,models.py,Function with Simple argument with Default argument,857,888,4,A2
requests,models.py,Function with Simple argument,891,907,4,A1
requests,models.py,Function with Simple argument,910,945,4,A1
requests,models.py,Function with Simple argument with ** argument,947,978,4,B1
requests,models.py,Function with Simple argument,981,995,4,A1
requests,models.py,Function with Simple argument,997,1024,4,A1
requests,models.py,Function with Simple argument,1026,1037,4,A1
requests,models.py,Function,816,837,8,A1
requests,models.py,Return,104,104,8,A1
requests,models.py,Return,203,203,8,A1
requests,models.py,Return,293,293,8,A1
requests,models.py,Return,310,310,8,A1
requests,models.py,Return,380,380,8,A1
requests,models.py,Return,391,391,8,A1
requests,models.py,Return,407,407,8,A1
requests,models.py,Return,706,706,8,A1
requests,models.py,Return,717,717,8,A1
requests,models.py,Return,728,728,8,A1
requests,models.py,Return,738,738,8,A1
requests,models.py,Return,748,748,8,A1
requests,models.py,Return,752,752,8,A1
requests,models.py,Return,767,767,8,A1
requests,models.py,Return,774,774,8,A1
requests,models.py,Return,779,782,8,A1
requests,models.py,Return,787,787,8,A1
requests,models.py,Return,855,855,8,A1
requests,models.py,Return,907,907,8,A1
requests,models.py,Return,945,945,8,A1
requests,models.py,Return,995,995,8,A1
requests,models.py,Return,116,116,12,A1
requests,models.py,Return,225,225,12,A1
requests,models.py,Return,429,429,12,A1
requests,models.py,Return,793,793,12,A1
requests,models.py,Return,797,797,12,A1
requests,models.py,Return,927,927,12,A1
requests,models.py,Return,974,974,12,A1
requests,models.py,Return,118,118,12,A1
requests,models.py,Return,227,227,12,A1
requests,models.py,Return,766,766,12,A1
requests,models.py,Return,132,132,12,A1
requests,models.py,Return,134,134,12,A1
requests,models.py,Return,963,963,20,A1
requests,models.py,Generator Function (yield),888,888,12,C1
requests,models.py,Generator Function (yield),835,835,20,C1
requests,models.py,Simple Class ,84,203,0,B1
requests,models.py,Simple Class ,206,227,0,B1
requests,models.py,Inherited Class from RequestHooksMixin,230,310,0,B1
requests,models.py,Inherited Class from RequestHooksMixin,313,637,0,B1
requests,models.py,Simple Class ,640,1037,0,B1
requests,certs.py,Print,17,17,4,A1
requests,certs.py,From,14,14,0,A2
requests,certs.py,If statements using → __name__ == ‘__main__’,16,17,0,B2
requests,__init__.py,Simple List,60,60,30,A1
requests,__init__.py,Simple List,100,100,30,A1
requests,__init__.py,Simple Tuple,67,67,4,A1
requests,__init__.py,Simple Tuple,68,68,4,A1
requests,__init__.py,Simple Tuple,68,68,26,A1
requests,__init__.py,Simple Tuple,112,112,7,A1
requests,__init__.py,Simple Tuple,76,76,8,A1
requests,__init__.py,Simple Tuple,77,77,8,A1
requests,__init__.py,Simple Tuple,77,77,30,A1
requests,__init__.py,Simple Tuple,79,79,15,A1
requests,__init__.py,Simple Tuple,79,79,28,A1
requests,__init__.py,Simple Tuple,79,79,52,A1
requests,__init__.py,Simple Tuple,81,81,8,A1
requests,__init__.py,Simple Tuple,82,82,8,A1
requests,__init__.py,Simple Tuple,82,82,30,A1
requests,__init__.py,Simple Tuple,84,84,15,A1
requests,__init__.py,Simple Tuple,84,84,28,A1
requests,__init__.py,Simple Tuple,84,84,52,A1
requests,__init__.py,'map' call function,96,96,36,C2
requests,__init__.py,Simple Atributte,145,145,0,A2
requests,__init__.py,Simple Atributte,181,181,0,A2
requests,__init__.py,Simple Atributte,184,184,0,A2
requests,__init__.py,Simple Atributte,59,59,22,A2
requests,__init__.py,Simple Atributte,110,110,8,A2
requests,__init__.py,Simple Atributte,64,64,8,A2
requests,__init__.py,Simple Atributte,101,101,18,A2
requests,__init__.py,Simple Atributte,104,104,8,A2
requests,__init__.py,Simple Atributte,113,113,4,A2
requests,__init__.py,Simple Atributte,133,133,8,A2
requests,__init__.py,Simple Atributte,181,181,0,A2
requests,__init__.py,Simple Atributte,76,76,30,A2
requests,__init__.py,Simple Atributte,86,86,8,A2
requests,__init__.py,Simple Atributte,114,115,8,A2
requests,__init__.py,Simple Atributte,116,116,12,A2
requests,__init__.py,Simple Atributte,81,81,30,A2
requests,__init__.py,Simple Atributte,96,96,45,A2
requests,__init__.py,Simple Assignment,59,59,4,A1
requests,__init__.py,Simple Assignment,67,67,4,A1
requests,__init__.py,Simple Assignment,68,68,4,A1
requests,__init__.py,Simple Assignment,50,50,4,A1
requests,__init__.py,Simple Assignment,55,55,4,A1
requests,__init__.py,Simple Assignment,76,76,8,A1
requests,__init__.py,Simple Assignment,77,77,8,A1
requests,__init__.py,Simple Assignment,96,96,8,A1
requests,__init__.py,Simple Assignment,101,103,8,A1
requests,__init__.py,Simple Assignment,81,81,8,A1
requests,__init__.py,Simple Assignment,82,82,8,A1
requests,__init__.py,Simple Assignment,128,128,8,A1
requests,__init__.py,'assert' exception,60,60,4,B2
requests,__init__.py,'assert' exception,70,70,4,B2
requests,__init__.py,'assert' exception,72,72,8,B2
requests,__init__.py,'assert' exception,79,79,8,B2
requests,__init__.py,'assert' exception,84,84,8,B2
requests,__init__.py,'pass' statement,140,140,4,B1
requests,__init__.py,Import,41,41,0,A2
requests,__init__.py,Import,43,43,0,A2
requests,__init__.py,Import,148,148,0,A2
requests,__init__.py,Import,126,126,8,A2
requests,__init__.py,Relative From,45,45,0,B1
requests,__init__.py,From,143,143,0,A2
requests,__init__.py,From,149,149,0,A2
requests,__init__.py,Relative From,151,151,0,B1
requests,__init__.py,Relative From,152,163,0,B1
requests,__init__.py,Relative From,164,164,0,B1
requests,__init__.py,Relative From,165,176,0,B1
requests,__init__.py,Relative From,177,177,0,B1
requests,__init__.py,Relative From,178,178,0,B1
requests,__init__.py,Relative From,179,179,0,B1
requests,__init__.py,From with 'as' extension ,48,48,4,B1
requests,__init__.py,From with 'as' extension ,53,53,4,B1
requests,__init__.py,From,131,131,8,A2
requests,__init__.py,From with 'as' extension ,136,136,8,B1
requests,__init__.py,Simple If statements,63,64,4,A1
requests,__init__.py,Simple If statements,71,72,4,A1
requests,__init__.py,Simple If statements,75,90,4,A1
requests,__init__.py,Simple If statements,100,104,4,A1
requests,__init__.py,Simple If statements,130,138,4,A1
requests,__init__.py,Simple If statements,80,90,4,A1
requests,__init__.py,Exception --> try/except,47,50,0,B1
requests,__init__.py,Exception --> try/except,52,55,0,B1
requests,__init__.py,Exception --> try/except,108,119,0,B1
requests,__init__.py,Exception --> try/try/except,124,140,0,B1
requests,__init__.py,Exception --> try/except,95,98,4,B1
requests,__init__.py,Exception --> try/except,125,128,4,B1
requests,__init__.py,Function with Simple argument,58,90,0,A1
requests,__init__.py,Function with Simple argument,93,104,0,A1
requests,__init__.py,Return,98,98,8,A1
requests,status_codes.py,Simple Tuple,25,25,9,A1
requests,status_codes.py,Simple Tuple,26,26,9,A1
requests,status_codes.py,Simple Tuple,27,27,9,A1
requests,status_codes.py,Simple Tuple,28,28,9,A1
requests,status_codes.py,Simple Tuple,29,29,9,A1
requests,status_codes.py,Simple Tuple,30,30,9,A1
requests,status_codes.py,Simple Tuple,31,31,9,A1
requests,status_codes.py,Simple Tuple,32,32,9,A1
requests,status_codes.py,Simple Tuple,33,33,9,A1
requests,status_codes.py,Simple Tuple,34,34,9,A1
requests,status_codes.py,Simple Tuple,35,35,9,A1
requests,status_codes.py,Simple Tuple,36,36,9,A1
requests,status_codes.py,Simple Tuple,37,37,9,A1
requests,status_codes.py,Simple Tuple,38,38,9,A1
requests,status_codes.py,Simple Tuple,39,39,9,A1
requests,status_codes.py,Simple Tuple,41,41,9,A1
requests,status_codes.py,Simple Tuple,42,42,9,A1
requests,status_codes.py,Simple Tuple,43,43,9,A1
requests,status_codes.py,Simple Tuple,44,44,9,A1
requests,status_codes.py,Simple Tuple,45,45,9,A1
requests,status_codes.py,Simple Tuple,46,46,9,A1
requests,status_codes.py,Simple Tuple,47,47,9,A1
requests,status_codes.py,Simple Tuple,48,48,9,A1
requests,status_codes.py,Simple Tuple,49,53,9,A1
requests,status_codes.py,Simple Tuple,55,55,9,A1
requests,status_codes.py,Simple Tuple,56,56,9,A1
requests,status_codes.py,Simple Tuple,57,57,9,A1
requests,status_codes.py,Simple Tuple,58,58,9,A1
requests,status_codes.py,Simple Tuple,59,59,9,A1
requests,status_codes.py,Simple Tuple,60,60,9,A1
requests,status_codes.py,Simple Tuple,61,61,9,A1
requests,status_codes.py,Simple Tuple,62,62,9,A1
requests,status_codes.py,Simple Tuple,63,63,9,A1
requests,status_codes.py,Simple Tuple,64,64,9,A1
requests,status_codes.py,Simple Tuple,65,65,9,A1
requests,status_codes.py,Simple Tuple,66,66,9,A1
requests,status_codes.py,Simple Tuple,67,67,9,A1
requests,status_codes.py,Simple Tuple,68,68,9,A1
requests,status_codes.py,Simple Tuple,69,69,9,A1
requests,status_codes.py,Simple Tuple,70,70,9,A1
requests,status_codes.py,Simple Tuple,71,75,9,A1
requests,status_codes.py,Simple Tuple,76,76,9,A1
requests,status_codes.py,Simple Tuple,77,77,9,A1
requests,status_codes.py,Simple Tuple,78,78,9,A1
requests,status_codes.py,Simple Tuple,79,79,9,A1
requests,status_codes.py,Simple Tuple,80,80,9,A1
requests,status_codes.py,Simple Tuple,81,81,9,A1
requests,status_codes.py,Simple Tuple,82,82,9,A1
requests,status_codes.py,Simple Tuple,83,83,9,A1
requests,status_codes.py,Simple Tuple,84,84,9,A1
requests,status_codes.py,Simple Tuple,85,85,9,A1
requests,status_codes.py,Simple Tuple,86,86,9,A1
requests,status_codes.py,Simple Tuple,87,87,9,A1
requests,status_codes.py,Simple Tuple,88,88,9,A1
requests,status_codes.py,Simple Tuple,89,89,9,A1
requests,status_codes.py,Simple Tuple,90,90,9,A1
requests,status_codes.py,Simple Tuple,91,91,9,A1
requests,status_codes.py,Simple Tuple,93,93,9,A1
requests,status_codes.py,Simple Tuple,94,94,9,A1
requests,status_codes.py,Simple Tuple,95,95,9,A1
requests,status_codes.py,Simple Tuple,96,96,9,A1
requests,status_codes.py,Simple Tuple,97,97,9,A1
requests,status_codes.py,Simple Tuple,98,98,9,A1
requests,status_codes.py,Simple Tuple,99,99,9,A1
requests,status_codes.py,Simple Tuple,100,100,9,A1
